http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=41396,BaiAilian2013,180,,3.8,http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, Columbia, Penn",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, BU, Cardozo, Fordham, NYU, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=13715,Lyrrad,180,,3.5,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, U of Michigan, Duke, Cornell, Penn, UVA",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Northwestern, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=58240,Indebted,180,,3.3,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=52524,saerin_kim,180,,3.1,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=42433,TLS1776,180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=45579,aevea,180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=58314,dominkay,180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=30294,Tom Joad,180,,,,,http://www.top-law-schools.com/forums/stats.php?school=yale,Yale,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=84560,KapTeacherBobby,180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=114415,politics89,180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=119890,Christine (MLSAT),180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=121252,FutureBuppie,180,,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=124669,heavoldgotjuice,180,,,,,http://www.top-law-schools.com/forums/stats.php?school=yale,Yale,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=131029,liawy,179,4,4.1,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=26637,cornell,179,4,4,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=35435,Grammarian,179,4,4,,,http://www.top-law-schools.com/forums/stats.php?school=yale,"Yale, Cornell",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=36784,heyguys,179,4,4,,,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, Yale, Harvard, U of Michigan, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=43102,pulpfree,179,4,4,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, Yale, Columbia",http://www.top-law-schools.com/forums/stats.php?school=harvard,Harvard,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=40235,Phlash58,179,4,4,http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, UVA",,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=103683,Instinctive,179,4,4,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=119948,taffy877,179,4,4,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=28634,svrs,179,4,3.9,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, Yale, U of Chicago, Penn, UVA",http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Harvard, Duke, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=72139,1001ArabiaNights,179,4,,http://www.top-law-schools.com/forums/stats.php?school=columbia,Columbia,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, UC Berkeley/Boalt, Yale, Georgetown, U of Chicago, Harvard, Duke, NYU, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=133959,dr89,179,4,,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, Penn",http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, U of Michigan, Duke, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=70777,pezd,179,3.9,4.1,,,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, UC Berkeley/Boalt, Yale, U of Chicago, Harvard, U of Michigan, Columbia",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=62055,SLAX1035,179,3.9,4,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=20731,shuchong,179,3.9,3.9,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=49862,invisiblesun,179,3.9,3.9,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=43651,marbletop,179,3.9,3.9,,,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, UC Berkeley/Boalt, Yale, U of Chicago, Harvard, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=66407,kenpowers3,179,3.9,3.9,http://www.top-law-schools.com/forums/stats.php?school=stanford,Stanford,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, Harvard, Columbia, NYU, U of Texas",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=88638,PeterNorth,179,3.9,3.9,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=98303,Pathika,179,3.9,3.9,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=35951,Mike le magne,179,3.9,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=56182,benewagain,179,3.9,,http://www.top-law-schools.com/forums/stats.php?school=yale,Yale,http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=81956,sweetenedrise,179,3.8,3.9,http://www.top-law-schools.com/forums/stats.php?school=yale,Yale,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, U of Chicago, Harvard, Columbia, Cornell, Penn",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=30005,lol,179,3.8,3.8,http://www.top-law-schools.com/forums/stats.php?school=stanford,Stanford,http://www.top-law-schools.com/forums/stats.php?school=yale,"Yale, Georgetown, Harvard, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=52597,Fenguin,179,3.8,3.8,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=49792,nattybro,179,3.8,3.8,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=75762,maxschwartz,179,3.8,3.8,,,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, Harvard, U of Michigan, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=116087,MistakenGenius,179,3.8,3.8,,,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, UCLA, UC Berkeley/Boalt, Yale, Georgetown, Emory, U of Georgia, Northwestern, U of Chicago, Harvard, U of Michigan, Duke, UNC, Columbia, Cornell, NYU, Penn, Vanderbilt, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=30230,pathos2025,179,3.7,3.7,http://www.top-law-schools.com/forums/stats.php?school=penn,Penn,http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Harvard, Duke, Columbia, UVA, William & Mary",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=34644,PublicHealthLaw,179,3.7,3.7,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=56387,KibblesAndVick,179,3.7,3.7,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=63336,Goldmund,179,3.7,3.7,http://www.top-law-schools.com/forums/stats.php?school=georgetown,"Georgetown, Duke, Cornell",http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, Seton Hall, Columbia, NYU",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=75296,mbaba19,179,3.7,3.7,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, U of Chicago, Harvard",http://www.top-law-schools.com/forums/stats.php?school=duke,"Duke, Columbia",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=30690,exkape85,179,3.7,3.5,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=24023,Nemorino,179,3.7,,http://www.top-law-schools.com/forums/stats.php?school=yale,"Yale, U of Chicago",http://www.top-law-schools.com/forums/stats.php?school=harvard,"Harvard, Duke, Columbia, NYU, UVA",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=35612,kammysay504,179,3.7,,http://www.top-law-schools.com/forums/stats.php?school=american-u,"American U, U of Chicago, BU, Harvard, Penn",http://www.top-law-schools.com/forums/stats.php?school=ucla,"UCLA, U of San Diego, Georgetown, George Washington, LSU, Tulane, Duke, Columbia, NYU, U of Texas",,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=28448,Stupor,179,3.7,,,,,,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=30880,lombokorbali,179,3.6,3.6,http://www.top-law-schools.com/forums/stats.php?school=stanford,"Stanford, UCLA, UC Berkeley/Boalt, UC Hastings, USC",http://www.top-law-schools.com/forums/stats.php?school=u-of-washington,U of Washington,,
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=22534,mgm2n,179,3.6,3.6,http://www.top-law-schools.com/forums/stats.php?school=u-of-chicago,"U of Chicago, Penn",http://www.top-law-schools.com/forums/stats.php?school=uc-berkeley,"UC Berkeley/Boalt, Georgetown, Emory, Loyola - Chicago, Northwestern, Harvard, Duke, Columbia, NYU, Vanderbilt, UVA",http://www.top-law-schools.com/forums/stats.php?school=yale,Yale
http://www.top-law-schools.com/forums/memberlist.php?mode=viewprofile&u=76887,minnesotasam,179,3.6,3.6,,,,,,
